prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2C6BC8B-B40B-416D-80EE-84AB7C80EFA7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021387,STIKES Nusantara Jaya,70021387,Jalan Perintis Kemerdekaan KM 13 Makassar,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,121/E/O/2013,17-04-2013,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-590082,0411-591296,stikes.nusja@gmail.com,,-5.122555100000,119.507096200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D158BB0E-407D-4CEB-9A4B-F02ACD9D547E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310985,STIKES Panakkukang,40310985,Jalan Adhiyaksa No 5,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,223DO2006,03-10-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,4.807182500000,116.196585700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F74B20E-A691-4C5D-B558-910A3F24CB27,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310987,STIKS Tamalanrea Makassar,40310987,Jalan Ammanagappa No 12,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,0572O1990,25-08-1990,,,Silakan Upload SK,,,0 m2,1.,2.,,0411 8001213,0411 8001213,stiks.tamalanrea@ymail.com,stiks.tamalanrea.ac.id,-5.137679000000,119.412996000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67FDD74F-9DB1-4D84-AE31-6BBE946BA9C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310989,STIM LPI Makassar,40310989,Jalan Bung No 32 Tamalanrea,PANAMBUNGAN,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,409,01-06-1987,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-583-881,0411-583-881,support@stim-lpi.ac.id,www.stim-lpi.ac.id,-5.143116000000,119.487028000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64CFA873-7A99-471F-96FA-E62B6A05B212,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021433,STIMED Nusa Palapa,70021433,Jalan Urip Sumoharjo No 20,MARISO,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,295DO2006,26-12-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-890-0199,0411-490-607,info@stimednp.ac.id,www.stimednp.ac.id,-5.168089000000,119.479722000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89AC766C-0AFF-4903-951B-87D70D96AA7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310990,STISIP 17-8-1945 Makassar,40310990,Jl A Pangerang Pettarani No 99,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,19,11-07-1994,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-5.144844700000,119.437726800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E39EEF1-5761-4EDF-9A97-D55D521B0BDD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310991,STITEK Dharma Yadi Makassar,40310991,Jalan Sukaria No 22,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,88,20-06-1984,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-454804,0411-456735,stitek_dharmayadi@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57A0B60D-1309-4862-9409-30797F17F7E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310993,STKIP Pembangunan Indonesia,40310993,Jalan AP Pettarani No 99 B Makassar,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,025301990,05-04-1990,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-4662875,0411-4662875,stkippi093037@gmail.com,https,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85A15217-754C-4ABC-A90D-C479447E5485,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310994,STKIP YPUP Makassar,40310994,Jalan Andi Tonro No 17,MARIO,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,251,13-03-1997,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-830-5020,0411-854-974,info@stkip.ypup.ac.id,https,-5.171788700000,119.421223300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE1DD0FE-354E-4CEA-AE40-A58AC1FE5D42,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021690,STMIK AKBA,70021690,Jl Perintis Kemerdekaan KM 9,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,106DO2008,25-06-2008,,,Silakan Upload SK,,,14.431 m2,1.,2.,,0411588371,0411588371,info@akba.ac.id,http,-5.140395800000,119.484300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3894034-33F6-48DF-B716-B6C9E9F94633,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310995,STMIK Dipanegara Makassar,40310995,Jl Perintis Kemerdekaan KM 9,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,054DO1994,07-07-1994,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-588283,0411-587194,dipanegara@dipanegara.ac.id,www.dipanegara.ac.id,-5.140529300000,119.483216900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFE78AD0-D573-4403-BC58-4D64F3802D2E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310996,STMIK Handayani Makassar,40310996,Jl. Adyaksa Baru No. 1,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,37DO96,21-06-1996,,,Silakan Upload SK,,,249 m2,1.,2.,,,,,,-5.960879200000,118.641026300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1730E94-C958-4B68-A052-2544943E8D37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021743,STMIK Profesional Makassar,70021743,Jalan A Pettarani No 27,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,153DO2009,25-09-2009,,,Silakan Upload SK,,,1.434 m2,1.,2.,,,,info@stmikprofesional.ac.id,stmikprofesional.ac.id,-5.146739000000,119.438613000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87A379BE-CAE0-46DD-B69A-208D4785A57C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021784,STT BISANRY MAKASSAR,70021784,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,0411-3636555,sttbisanry@gmail.com,www.sttbisanry.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55E27CAF-C8BD-41FF-BAC9-0090E52CC8D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021806,STT INTIM Makassar,70021806,"Jl. Baji Dakka No.7, Karang Anyar, Kec. Mamajang, Kota Makassar, Sulawesi Selat",KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,DJ.III/Kep/HK.00.5/509/2013,10-10-2013,,,Silakan Upload SK,,,0 m2,1.,2.,,0411856989,0411854735,sttintimmakassar@yahoo.com,www.sttintimlib.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2BF2132D-2673-40ED-9955-4F10047F3A57,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40311001,Universitas 45 Makassar,40311001,Jalan Urip Sumoharjo KM 4,MARISO,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,45,18-12-1985,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62B91176-18E2-4C43-8D4F-C2D61F452C51,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40311002,Universitas Atma Jaya Makassar,40311002,Jalan Tanjung Alang No 23 Makassar,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,69,14-02-1985,,,Silakan Upload SK,,,0 m2,1.,2.,,0411 - 870294,0411 - 871038,uajm@mail.uajm.ac.id,www.uajm.ac.id,-5.169976700000,119.403340800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BABD96E3-9E3D-4A58-AC46-8F1CDDB3E25F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022299,Universitas Dipa Makassar,70022299,"Jalan Perintis Kemerdekaan KM. 9, Kota Makassar",LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,28/E/O/2021,08-02-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,,0411-587194,dipanegara@dipanegara.ac.id,https,-5.140300000000,119.483070000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE2CF910-1B98-4E48-A665-4CA8F6005259,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40311004,Universitas Hasanuddin,40311004,Jl Perintis Kemerdekaan Km 10 Tamalanrea,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,NEGERI,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,3369,11-06-1956,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-585188,0411-586200,rector@unhas.ac.id,www.unhas.ac.id,-5.131055300000,119.484725000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7162F1DF-B5E7-4DFF-A35A-9D523AAB67E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40311006,Universitas Islam Makassar,40311006,Jl Perintis Kemerdekaan No 29,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,071DO2000,06-06-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-588-167,0411-588-167,uimmakassar@uim-makassar.ac.id,www.uim-makassar.ac.id,-5.140834000000,119.480651000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/541A3E97-121B-407D-AEDA-73EA965677B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022385,Universitas Karya Dharma Makassar,70022385,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,163/KPT/I/2016,03-05-2016,,,Silakan Upload SK,,,0 m2,1.,2.,,,,info@ukdm.ac.id,www.ukdm.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D296BCEF-DF26-49F6-B610-B3B103F108C3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40311007,Universitas Kristen Indonesia Paulus,40311007,Jl Perintis Kemerdekaan KM 13 Daya Makassar,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,73,02-09-1963,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-582825,0411-582825,ukip@ukipaulus.ac.id,ukipaulus.ac.id,-5.120223000000,119.505251000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C620291-E256-4ABA-A968-047DB5A896D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022428,Universitas Megarezky,70022428,"Jalan Antang Raya No. 45, Antang, Manggala",KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1194/KPT/I/2018,27-12-2018,,,Silakan Upload SK,,,11.016 m2,1.,2.,,(0411) 492401,(0411) 492401,info@unimerz.ac.id,www.unimerz.ac.id,-5.167789800000,119.471118300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B626D4F-D4CC-4F1F-BDF5-CE3EB42160D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40311011,Universitas Pancasakti,40311011,Jalan Andi Mangerangi No 73 Makassar,KUNJUNG MAE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,09801990,11-07-1990,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-837247,0411-871306,unpacti.makassar@gmail.com,http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A55127D3-E837-49EA-BEE5-F5D71F1BDA87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022527,Universitas Pejuang Republik Indonesia,70022527,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,3/M/Kp/I/2015,09-01-2015,,,Silakan Upload SK,,,0 m2,1.,2.,,(0411) 8900039,(0411) 8900039,info@upri.ac.id,www.upri.ac.id,-5.159772300000,119.492272100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC070366-C068-4C0B-B693-7A7CD5B028F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40311013,Universitas Pepabri Makassar,40311013,Jl. Talasalapang No.51A,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,0392/O/1986,22-05-1986,,,Silakan Upload SK,,,0 m2,1.,2.,,0411.8122396,0411.8122396,Info@unpepabri.ac.id,www.unpepabri.ac.id,-5.165715200000,119.446828900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2529F37-AE85-44DF-8A2F-45B09F5E3B87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022615,Universitas Teknologi Sulawesi,70022615,Borong Bussines Centre Jalan Borong Raya (Ujung Bori 1) D14-16,BONTORANNU,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,105DO2007,10-07-2007,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-9896427,0411-8986427,info@utsmakassar.ac.id,www.utsmakassar.ac.id,-5.181819300000,119.447680100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC72B759-743F-4FF5-9AC0-1F851968C35F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022632,Universitas Veteran Republik Indonesia,70022632,kampus I,KAMPUNG BUYANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,3136DT2004,12-08-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-494596,0411-334426,uvrimks@gmail.com,www.uvri.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
